Date,Close
2023-09-28,169.63438415527344
2023-09-29,170.15118408203125
2023-10-02,172.67544555664062
2023-10-03,171.33380126953125
2023-10-04,172.5860137939453
2023-10-05,173.8282928466797
2023-10-06,176.392333984375
2023-10-09,177.88304138183594
2023-10-10,177.28675842285156
2023-10-11,178.6880340576172
2023-10-12,179.59242248535156
2023-10-13,177.74392700195312
2023-10-16,177.61471557617188
2023-10-17,176.05442810058594
2023-10-18,174.75253295898438
2023-10-19,174.3748779296875
2023-10-20,171.8108367919922
2023-10-23,171.93008422851562
2023-10-24,172.3673553466797
2023-10-25,170.04185485839844
2023-10-26,165.8578643798828
2023-10-27,167.1796417236328
2023-10-30,169.23684692382812
2023-10-31,169.71388244628906
2023-11-01,172.8940887451172
2023-11-02,176.47183227539062
2023-11-03,175.55751037597656
2023-11-06,178.12155151367188
2023-11-07,180.69552612304688
2023-11-08,181.75892639160156
2023-11-09,181.28189086914062
2023-11-10,185.49127197265625
2023-11-13,183.89907836914062
2023-11-14,186.5261993408203
2023-11-15,187.09341430664062
2023-11-16,188.78515625
2023-11-17,188.76524353027344
2023-11-20,190.5166473388672
2023-11-21,189.71060180664062
2023-11-22,190.37733459472656
2023-11-24,189.0438690185547
2023-11-27,188.86473083496094
2023-11-28,189.47177124023438
2023-11-29,188.44677734375
2023-11-30,189.02395629882812
2023-12-01,190.30767822265625
2023-12-04,188.50650024414062
2023-12-05,192.47705078125
2023-12-06,191.38243103027344
2023-12-07,193.3229217529297
2023-12-08,194.75588989257812
2023-12-11,192.2382049560547
2023-12-12,193.76077270507812
2023-12-13,196.9949188232422
2023-12-14,197.14418029785156
2023-12-15,196.60682678222656
2023-12-18,194.9350128173828
2023-12-19,195.97988891601562
2023-12-20,193.88018798828125
2023-12-21,193.7308807373047
2023-12-22,192.65618896484375
2023-12-26,192.10885620117188
2023-12-27,192.20835876464844
2023-12-28,192.63626098632812
2023-12-29,191.5913848876953
2024-01-02,184.73497009277344
2024-01-03,183.3517608642578
2024-01-04,181.02317810058594
2024-01-05,180.2967071533203
2024-01-08,184.65536499023438
2024-01-09,184.23741149902344
2024-01-10,185.2823028564453
2024-01-11,184.6852264404297
2024-01-12,185.01361083984375
2024-01-16,182.73477172851562
2024-01-17,181.78939819335938
2024-01-18,187.71041870117188
2024-01-19,190.62611389160156
2024-01-22,192.9447479248047
2024-01-23,194.2284698486328
2024-01-24,193.55177307128906
2024-01-25,193.223388671875
2024-01-26,191.48193359375
2024-01-29,190.7952880859375
2024-01-30,187.12327575683594
2024-01-31,183.5010223388672
2024-02-01,185.9490509033203
2024-02-02,184.94395446777344
2024-02-05,186.76502990722656
2024-02-06,188.3771514892578
2024-02-07,188.4866180419922
2024-02-08,187.4019317626953
2024-02-09,188.1691436767578
2024-02-12,186.4752655029297
2024-02-13,184.37286376953125
2024-02-14,183.48606872558594
2024-02-15,183.19712829589844
2024-02-16,181.65269470214844
2024-02-20,180.90541076660156
2024-02-21,181.66268920898438
2024-02-22,183.7052764892578
2024-02-23,181.86195373535156
2024-02-26,180.50686645507812
2024-02-27,181.9715576171875
2024-02-28,180.7659149169922
2024-02-29,180.09832763671875
2024-03-01,179.0122833251953
2024-03-04,174.4687042236328
2024-03-05,169.5066680908203
2024-03-06,168.51025390625
2024-03-07,168.3907012939453
2024-03-08,170.11444091796875
2024-03-11,172.12718200683594
2024-03-12,172.60543823242188
2024-03-13,170.51303100585938
2024-03-14,172.37628173828125
2024-03-15,171.99765014648438
2024-03-18,173.0936737060547
2024-03-19,175.44517517089844
2024-03-20,178.02584838867188
2024-03-21,170.7521514892578
2024-03-22,171.65887451171875
2024-03-25,170.23403930664062
2024-03-26,169.09815979003906
2024-03-27,172.68515014648438
2024-03-28,170.86175537109375
2024-04-01,169.4169921875
2024-04-02,168.23126220703125
2024-04-03,169.03834533691406
2024-04-04,168.21136474609375
2024-04-05,168.96859741210938
2024-04-08,167.84268188476562
2024-04-09,169.0582733154297
2024-04-10,167.1750946044922
2024-04-11,174.40892028808594
2024-04-12,175.91348266601562
2024-04-15,172.0673828125
2024-04-16,168.7693328857422
2024-04-17,167.39430236816406
2024-04-18,166.43775939941406
2024-04-19,164.40512084960938
2024-04-22,165.24208068847656
2024-04-23,166.29824829101562
2024-04-24,168.41062927246094
2024-04-25,169.27749633789062
2024-04-26,168.6896209716797
2024-04-29,172.8744659423828
2024-04-30,169.71591186523438
2024-05-01,168.6896209716797
2024-05-02,172.40615844726562
2024-05-03,182.71884155273438
2024-05-06,181.0548858642578
2024-05-07,181.74237060546875
2024-05-08,182.08116149902344
2024-05-09,183.90457153320312
2024-05-10,182.63742065429688
2024-05-13,185.8601531982422
2024-05-14,187.00755310058594
2024-05-15,189.2924041748047
2024-05-16,189.41212463378906
2024-05-17,189.4420623779297
2024-05-20,190.6094207763672
2024-05-21,191.91647338867188
2024-05-22,190.46974182128906
2024-05-23,186.45880126953125
2024-05-24,189.5518035888672
2024-05-28,189.56179809570312
2024-05-29,189.86111450195312
2024-05-30,190.85885620117188
2024-05-31,191.8166961669922
2024-06-03,193.59266662597656
2024-06-04,193.91195678710938
2024-06-05,195.42852783203125
2024-06-06,194.04165649414062
2024-06-07,196.4462432861328
2024-06-10,192.68472290039062
2024-06-11,206.68310546875
2024-06-12,212.58978271484375
2024-06-13,213.75714111328125
2024-06-14,212.01107788085938
2024-06-17,216.18165588378906
2024-06-18,213.8070068359375
2024-06-20,209.20741271972656
2024-06-21,207.02235412597656
2024-06-24,207.67086791992188
2024-06-25,208.59878540039062
2024-06-26,212.7693634033203
2024-06-27,213.61746215820312
2024-06-28,210.14527893066406
2024-07-01,216.261474609375
2024-07-02,219.77354431152344
2024-07-03,221.0506591796875
2024-07-05,225.82984924316406
2024-07-08,227.30653381347656
2024-07-09,228.16458129882812
2024-07-10,232.4548797607422
2024-07-11,227.05709838867188
2024-07-12,230.0203857421875
2024-07-15,233.87168884277344
2024-07-16,234.29075622558594
2024-07-17,228.3641357421875
2024-07-18,223.67471313476562
2024-07-19,223.80442810058594
2024-07-22,223.45523071289062
2024-07-23,224.5028533935547
2024-07-24,218.04742431640625
2024-07-25,216.99981689453125
2024-07-26,217.46875
2024-07-29,217.7481231689453
2024-07-30,218.30685424804688
2024-07-31,221.5794677734375
2024-08-01,217.8678436279297
2024-08-02,219.3644561767578
2024-08-05,208.79833984375
2024-08-06,206.76292419433594
2024-08-07,209.34710693359375
2024-08-08,212.8292236328125
2024-08-09,215.7526397705078
2024-08-12,217.2909393310547
2024-08-13,221.02682495117188
2024-08-14,221.47633361816406
2024-08-15,224.47303771972656
2024-08-16,225.80157470703125
2024-08-19,225.64175415039062
2024-08-20,226.2610626220703
2024-08-21,226.15118408203125
2024-08-22,224.2832489013672
2024-08-23,226.5906982421875
2024-08-26,226.93032836914062
2024-08-27,227.77938842773438
2024-08-28,226.2410888671875
2024-08-29,229.53746032714844
2024-08-30,228.7483367919922
2024-09-03,222.52517700195312
2024-09-04,220.6072998046875
2024-09-05,222.13560485839844
2024-09-06,220.57733154296875
2024-09-09,220.66722106933594
2024-09-10,219.86810302734375
2024-09-11,222.41529846191406
2024-09-12,222.52517700195312
2024-09-13,222.25547790527344
2024-09-16,216.082275390625
2024-09-17,216.55174255371094
2024-09-18,220.4474639892578
2024-09-19,228.61846923828125
2024-09-20,227.94920349121094
2024-09-23,226.2211151123047
2024-09-24,227.1201171875
2024-09-25,226.1212158203125
2024-09-26,227.26995849609375
2024-09-27,227.53965759277344
2024-09-30,232.7439422607422
2024-10-01,225.96141052246094
2024-10-02,226.53077697753906
2024-10-03,225.42198181152344
2024-10-04,226.55075073242188
2024-10-07,221.4463653564453
2024-10-08,225.52188110351562
2024-10-09,229.28773498535156
2024-10-10,228.7882843017578
2024-10-11,227.2999267578125
2024-10-14,231.04580688476562
2024-10-15,233.59300231933594
2024-10-16,231.5252685546875
2024-10-17,231.89486694335938
2024-10-18,234.74172973632812
2024-10-21,236.22010803222656
2024-10-22,235.60079956054688
2024-10-23,230.5063934326172
2024-10-24,230.31661987304688
2024-10-25,231.1556854248047
2024-10-28,233.14349365234375
2024-10-29,233.41319274902344
2024-10-30,229.8471221923828
2024-10-31,225.66172790527344
2024-11-01,222.66502380371094
2024-11-04,221.76600646972656
2024-11-05,223.2044219970703
2024-11-06,222.47523498535156
2024-11-07,227.22999572753906
2024-11-08,226.9600067138672
2024-11-11,224.22999572753906
2024-11-12,224.22999572753906
2024-11-13,225.1199951171875
2024-11-14,228.22000122070312
2024-11-15,225.0
2024-11-18,228.02000427246094
2024-11-19,228.27999877929688
2024-11-20,229.0
2024-11-21,228.52000427246094
2024-11-22,229.8699951171875
2024-11-25,232.8699951171875
2024-11-26,235.05999755859375
2024-11-27,234.92999267578125
2024-11-29,237.3300018310547
2024-12-02,239.58999633789062
2024-12-03,242.64999389648438
2024-12-04,243.00999450683594
2024-12-05,243.0399932861328
2024-12-06,242.83999633789062
2024-12-09,246.75
2024-12-10,247.77000427246094
2024-12-11,246.49000549316406
2024-12-12,247.9600067138672
2024-12-13,248.1300048828125
2024-12-16,251.0399932861328
2024-12-17,253.47999572753906
2024-12-18,248.0500030517578
2024-12-19,249.7899932861328
2024-12-20,254.49000549316406
2024-12-23,255.27000427246094
2024-12-24,258.20001220703125
2024-12-26,259.0199890136719
2024-12-27,255.58999633789062
2024-12-30,252.1999969482422
2024-12-31,250.4199981689453
2025-01-02,243.85000610351562
2025-01-03,243.36000061035156
2025-01-06,245.0
2025-01-07,242.2100067138672
2025-01-08,242.6999969482422
